Date,AAPL,AJG,AVB,DLR,ICE,INCY,KHC,LLY,MCHP,MDT,MOH,NDAQ,PRU,STLD,TER
2020-08-28,124.80750274658203,105.05000305175781,159.6199951171875,154.2899932861328,105.55999755859375,93.9000015258789,34.880001068115234,147.33999633789062,55.2599983215332,107.86000061035156,183.82000732421875,43.9466667175293,69.63999938964844,30.200000762939453,85.7300033569336
2020-08-31,129.0399932861328,105.30000305175781,158.05999755859375,155.64999389648438,106.2300033569336,96.3499984741211,35.040000915527344,148.38999938964844,54.849998474121094,107.47000122070312,184.97000122070312,44.80666732788086,67.7699966430664,29.520000457763672,84.97000122070312
2020-09-01,134.17999267578125,105.69000244140625,158.1999969482422,153.55999755859375,106.5199966430664,92.97000122070312,34.13999938964844,147.3000030517578,56.17499923706055,107.5199966430664,186.02999877929688,44.939998626708984,68.0,30.100000381469727,85.3499984741211
2020-09-02,131.39999389648438,107.3499984741211,161.3000030517578,155.0,106.33000183105469,95.44000244140625,34.709999084472656,149.5500030517578,57.345001220703125,108.77999877929688,193.14999389648438,45.7599983215332,69.01000213623047,30.770000457763672,88.37000274658203
2020-09-03,120.87999725341797,104.58000183105469,160.32000732421875,148.16000366210938,103.22000122070312,91.56999969482422,33.54999923706055,149.02000427246094,54.505001068115234,106.1500015258789,184.10000610351562,44.41999816894531,68.01000213623047,30.309999465942383,81.93000030517578
2020-09-04,120.95999908447266,103.68000030517578,162.10000610351562,145.17999267578125,100.08000183105469,90.48999786376953,33.470001220703125,150.91000366210938,54.07500076293945,105.73999786376953,183.0,43.43000030517578,69.70999908447266,30.65999984741211,78.5999984741211
2020-09-08,112.81999969482422,101.08000183105469,158.4600067138672,144.30999755859375,98.81999969482422,89.7300033569336,31.760000228881836,149.30999755859375,51.439998626708984,104.58000183105469,175.0800018310547,42.14666748046875,67.81999969482422,29.3799991607666,75.52999877929688
2020-09-09,117.31999969482422,103.2300033569336,156.33999633789062,147.5800018310547,101.20999908447266,91.51000213623047,31.649999618530273,151.97000122070312,50.724998474121094,106.66000366210938,175.5,43.063331604003906,68.27999877929688,29.34000015258789,76.87000274658203
2020-09-10,113.48999786376953,101.93000030517578,152.52000427246094,145.6300048828125,98.25,88.26000213623047,31.510000228881836,146.22000122070312,50.29999923706055,104.77999877929688,171.4499969482422,41.63666534423828,67.26000213623047,29.059999465942383,75.44000244140625
2020-09-11,112.0,101.79000091552734,149.8699951171875,145.60000610351562,98.2300033569336,88.0,31.709999084472656,148.08999633789062,50.349998474121094,104.7699966430664,168.83999633789062,41.900001525878906,68.12000274658203,29.329999923706055,74.91999816894531
2020-09-14,115.36000061035156,102.61000061035156,154.55999755859375,144.27999877929688,100.45999908447266,93.1500015258789,31.8700008392334,149.0,51.10499954223633,106.97000122070312,179.27999877929688,42.33000183105469,69.76000213623047,30.09000015258789,76.81999969482422
2020-09-15,115.54000091552734,102.9800033569336,152.57000732421875,147.27999877929688,100.52999877929688,91.43000030517578,31.969999313354492,150.0800018310547,51.810001373291016,107.56999969482422,181.7899932861328,42.720001220703125,68.36000061035156,30.3700008392334,77.19999694824219
2020-09-16,112.12999725341797,103.04000091552734,153.08999633789062,150.42999267578125,100.91000366210938,89.94000244140625,31.360000610351562,150.9600067138672,51.78499984741211,107.48999786376953,184.1699981689453,42.43333435058594,69.31999969482422,30.459999084472656,76.33000183105469
2020-09-17,110.33999633789062,103.70999908447266,153.5,146.72999572753906,99.95999908447266,90.41999816894531,30.639999389648438,152.47000122070312,51.7599983215332,107.80999755859375,181.30999755859375,41.47999954223633,68.58999633789062,31.260000228881836,77.63999938964844
2020-09-18,106.83999633789062,104.20999908447266,151.05999755859375,144.8800048828125,99.20999908447266,86.79000091552734,29.739999771118164,154.1699981689453,50.70000076293945,107.5999984741211,184.55999755859375,40.81666564941406,68.1500015258789,32.029998779296875,76.37000274658203
2020-09-21,110.08000183105469,104.11000061035156,145.92999267578125,141.86000061035156,99.2699966430664,85.38999938964844,29.649999618530273,151.17999267578125,49.25,104.80000305175781,168.8800048828125,40.68333435058594,64.7300033569336,29.350000381469727,76.91999816894531
2020-09-22,111.80999755859375,104.29000091552734,149.1999969482422,143.41000366210938,98.80000305175781,86.93000030517578,29.229999542236328,149.86000061035156,49.599998474121094,104.3499984741211,156.2100067138672,41.106666564941406,63.709999084472656,29.389999389648438,76.55999755859375
2020-09-23,107.12000274658203,102.36000061035156,147.05999755859375,139.19000244140625,97.0,85.97000122070312,28.770000457763672,149.80999755859375,48.82500076293945,102.9800033569336,153.07000732421875,39.90999984741211,61.959999084472656,29.0,75.41000366210938
2020-09-24,108.22000122070312,102.44999694824219,146.9600067138672,141.25,98.33000183105469,85.06999969482422,28.84000015258789,148.80999755859375,48.875,101.2699966430664,153.0800018310547,40.43333435058594,61.45000076293945,28.8700008392334,76.30000305175781
2020-09-25,112.27999877929688,102.97000122070312,148.0399932861328,142.02000427246094,100.55999755859375,86.55000305175781,29.1299991607666,150.25999450683594,49.525001525878906,103.16000366210938,161.50999450683594,41.34333419799805,62.08000183105469,28.860000610351562,77.72000122070312
2020-09-28,114.95999908447266,104.95999908447266,151.4499969482422,145.94000244140625,101.2300033569336,90.36000061035156,29.829999923706055,148.10000610351562,51.53499984741211,103.62999725341797,163.07000732421875,41.790000915527344,64.02999877929688,29.979999542236328,79.19999694824219
2020-09-29,114.08999633789062,104.7699966430664,147.52000427246094,147.52000427246094,99.16999816894531,87.43000030517578,29.59000015258789,146.25999450683594,51.369998931884766,102.69000244140625,171.8000030517578,40.459999084472656,63.09000015258789,28.65999984741211,79.86000061035156
2020-09-30,115.80999755859375,105.58000183105469,149.33999633789062,146.75999450683594,100.05000305175781,89.73999786376953,29.950000762939453,148.02000427246094,51.380001068115234,103.91999816894531,183.0399932861328,40.9033317565918,63.52000045776367,28.6299991607666,79.45999908447266
2020-10-01,116.79000091552734,105.61000061035156,155.60000610351562,147.25,101.43000030517578,92.43000030517578,30.3700008392334,144.2899932861328,53.525001525878906,102.30000305175781,188.17999267578125,41.30666732788086,63.5099983215332,29.09000015258789,81.30000305175781
2020-10-02,113.0199966430664,106.20999908447266,157.94000244140625,149.35000610351562,101.33999633789062,88.75,30.469999313354492,145.2100067138672,51.880001068115234,101.95999908447266,193.36000061035156,41.18000030517578,63.880001068115234,29.700000762939453,78.62000274658203
2020-10-05,116.5,107.05999755859375,160.42999267578125,151.97999572753906,101.80999755859375,92.30000305175781,31.0,146.6300048828125,53.654998779296875,103.70999908447266,201.32000732421875,41.62333297729492,65.70999908447266,30.989999771118164,81.2300033569336
2020-10-06,113.16000366210938,105.76000213623047,158.60000610351562,153.02999877929688,101.01000213623047,88.5999984741211,30.670000076293945,144.1300048828125,53.244998931884766,103.37999725341797,198.17999267578125,41.189998626708984,65.33999633789062,30.8700008392334,81.11000061035156
2020-10-07,115.08000183105469,106.41999816894531,156.85000610351562,152.5800018310547,100.8499984741211,90.44999694824219,30.84000015258789,148.9600067138672,54.39500045776367,105.66000366210938,203.52999877929688,40.99333190917969,67.79000091552734,31.940000534057617,82.29000091552734
2020-10-08,114.97000122070312,107.11000061035156,160.10000610351562,156.85000610351562,101.44000244140625,92.77999877929688,31.219999313354492,153.5,55.790000915527344,107.80000305175781,199.75,41.53333282470703,68.2699966430664,32.84000015258789,82.4800033569336
2020-10-09,116.97000122070312,108.55000305175781,158.33999633789062,158.33999633789062,101.38999938964844,95.73999786376953,31.110000610351562,156.8800048828125,56.9900016784668,108.68000030517578,199.1999969482422,41.686668395996094,67.87999725341797,32.58000183105469,86.0999984741211
2020-10-12,124.4000015258789,109.51000213623047,159.10000610351562,159.05999755859375,102.95999908447266,97.69999694824219,31.649999618530273,154.49000549316406,57.064998626708984,109.05999755859375,204.39999389648438,42.12666702270508,69.19000244140625,33.209999084472656,86.62999725341797
2020-10-13,121.0999984741211,108.66999816894531,154.89999389648438,157.97999572753906,102.6500015258789,97.08000183105469,32.40999984741211,150.0800018310547,55.790000915527344,106.94000244140625,203.6300048828125,42.12666702270508,66.4000015258789,32.709999084472656,87.62999725341797
2020-10-14,121.19000244140625,107.83000183105469,153.6199951171875,156.36000061035156,102.30999755859375,93.3499984741211,32.150001525878906,148.4600067138672,55.375,107.55999755859375,202.85000610351562,42.54999923706055,66.33000183105469,33.2599983215332,86.93000030517578
2020-10-15,120.70999908447266,108.16000366210938,153.16000366210938,156.6699981689453,102.06999969482422,90.52999877929688,32.29999923706055,146.77999877929688,55.66999816894531,107.5199966430664,206.5,42.8033332824707,66.52999877929688,33.38999938964844,87.29000091552734
2020-10-16,119.0199966430664,108.7699966430664,148.94000244140625,157.6999969482422,101.30000305175781,90.62999725341797,32.15999984741211,146.1199951171875,55.404998779296875,110.12999725341797,210.63999938964844,42.956668853759766,66.2699966430664,33.38999938964844,86.58999633789062
2020-10-19,115.9800033569336,107.05999755859375,145.41000366210938,155.17999267578125,98.44999694824219,87.76000213623047,31.75,142.8000030517578,55.83000183105469,108.4800033569336,206.69000244140625,42.49333190917969,65.5999984741211,33.119998931884766,86.66999816894531
2020-10-20,117.51000213623047,107.5199966430664,145.5500030517578,155.60000610351562,99.94999694824219,89.30999755859375,31.989999771118164,143.58999633789062,55.6150016784668,109.1500015258789,206.60000610351562,42.996665954589844,66.22000122070312,31.8799991607666,87.94000244140625
2020-10-21,116.87000274658203,107.62000274658203,145.97000122070312,154.8699951171875,99.47000122070312,88.5999984741211,31.440000534057617,141.30999755859375,55.2400016784668,109.2300033569336,206.72999572753906,44.12333297729492,66.13999938964844,31.190000534057617,92.06999969482422
2020-10-22,115.75,107.76000213623047,146.47999572753906,152.3000030517578,99.36000061035156,90.48999786376953,31.229999542236328,141.64999389648438,56.2599983215332,111.83999633789062,211.1199951171875,43.36333465576172,67.91999816894531,32.13999938964844,90.94000244140625
2020-10-23,115.04000091552734,107.91999816894531,145.7899932861328,152.60000610351562,98.94999694824219,89.69000244140625,31.3700008392334,142.3800048828125,56.2599983215332,111.41999816894531,212.5500030517578,43.040000915527344,68.7300033569336,32.58000183105469,92.0
2020-10-26,115.05000305175781,106.16000366210938,143.3800048828125,152.6699981689453,97.76000213623047,90.44000244140625,30.579999923706055,141.6999969482422,54.8650016784668,107.93000030517578,205.02999877929688,42.459999084472656,66.41999816894531,31.350000381469727,89.58999633789062
2020-10-27,116.5999984741211,105.56999969482422,139.8800048828125,150.66000366210938,97.55999755859375,88.3499984741211,30.68000030517578,131.89999389648438,53.974998474121094,105.20999908447266,203.8699951171875,41.70000076293945,63.459999084472656,31.399999618530273,87.45999908447266
2020-10-28,111.19999694824219,104.30999755859375,132.7100067138672,149.8800048828125,93.7699966430664,86.98999786376953,29.219999313354492,131.30999755859375,51.27000045776367,102.58999633789062,193.22999572753906,40.57666778564453,61.66999816894531,30.56999969482422,85.54000091552734
2020-10-29,115.31999969482422,103.0,136.1300048828125,148.72000122070312,95.69999694824219,87.0199966430664,30.040000915527344,132.5500030517578,53.17499923706055,101.37000274658203,187.11000061035156,40.66999816894531,63.040000915527344,31.6200008392334,88.54000091552734
2020-10-30,108.86000061035156,103.70999908447266,139.1300048828125,144.3000030517578,94.4000015258789,86.63999938964844,30.59000015258789,130.4600067138672,52.540000915527344,100.56999969482422,186.47000122070312,40.33000183105469,64.0199966430664,31.479999542236328,87.8499984741211
2020-11-02,108.7699966430664,106.52999877929688,145.33999633789062,145.9499969482422,94.66000366210938,84.44000244140625,31.670000076293945,131.6300048828125,52.55500030517578,102.43000030517578,198.85000610351562,41.060001373291016,65.93000030517578,31.889999389648438,89.69999694824219
2020-11-03,110.44000244140625,107.98999786376953,151.14999389648438,145.88999938964844,96.05999755859375,84.94999694824219,31.780000686645508,130.97999572753906,54.48500061035156,103.12999725341797,211.58999633789062,41.63666534423828,67.77999877929688,32.31999969482422,89.83000183105469
2020-11-04,114.94999694824219,111.75,148.3300018310547,148.00999450683594,98.36000061035156,91.20999908447266,31.81999969482422,148.58999633789062,56.65999984741211,102.45999908447266,216.94000244140625,43.099998474121094,63.09000015258789,30.760000228881836,95.8499984741211
2020-11-05,119.02999877929688,109.7699966430664,148.24000549316406,147.50999450683594,100.95999908447266,84.6500015258789,31.700000762939453,145.52000427246094,59.189998626708984,104.01000213623047,216.82000732421875,44.4033317565918,65.37000274658203,32.25,99.31999969482422
2020-11-06,118.69000244140625,110.51000213623047,147.9499969482422,146.67999267578125,100.66000366210938,83.1500015258789,31.540000915527344,142.74000549316406,62.63999938964844,103.55999755859375,215.47000122070312,44.400001525878906,63.54999923706055,32.040000915527344,100.26000213623047
2020-11-09,116.31999969482422,109.9800033569336,164.69000244140625,138.22000122070312,98.22000122070312,81.27999877929688,30.6200008392334,142.3300018310547,63.255001068115234,113.22000122070312,207.10000610351562,43.22666549682617,73.44999694824219,33.349998474121094,101.52999877929688
2020-11-10,115.97000122070312,113.63999938964844,171.7899932861328,135.82000732421875,98.0,83.06999969482422,30.479999542236328,146.55999755859375,60.959999084472656,114.55999755859375,220.0399932861328,42.37666702270508,75.44999694824219,33.90999984741211,98.1500015258789
2020-11-11,119.48999786376953,114.16999816894531,168.82000732421875,140.99000549316406,99.9800033569336,82.76000213623047,31.350000381469727,144.75999450683594,63.125,110.23999786376953,219.00999450683594,43.26333236694336,73.0199966430664,33.84000015258789,101.18000030517578
2020-11-12,119.20999908447266,113.1500015258789,166.5,141.39999389648438,98.30999755859375,82.31999969482422,31.100000381469727,141.02999877929688,61.72999954223633,109.5999984741211,215.8000030517578,42.28333282470703,71.0199966430664,33.11000061035156,100.4800033569336
2020-11-13,119.26000213623047,115.70999908447266,169.33999633789062,144.64999389648438,99.3499984741211,82.52999877929688,31.610000610351562,142.3800048828125,63.07500076293945,112.5,219.74000549316406,41.939998626708984,73.12999725341797,34.619998931884766,102.29000091552734
2020-11-16,120.30000305175781,117.43000030517578,173.35000610351562,142.0,99.70999908447266,84.3499984741211,32.150001525878906,140.58999633789062,64.82499694824219,111.62000274658203,218.89999389648438,41.84333419799805,75.58000183105469,36.90999984741211,107.18000030517578
2020-11-17,119.38999938964844,117.08000183105469,174.1199951171875,142.4199981689453,100.02999877929688,82.9800033569336,31.59000015258789,141.1999969482422,63.685001373291016,110.13999938964844,219.75999450683594,41.44333267211914,75.41999816894531,36.56999969482422,105.91000366210938
2020-11-18,118.02999877929688,115.44999694824219,169.60000610351562,142.39999389648438,99.45999908447266,82.73999786376953,31.6299991607666,140.1699981689453,62.42499923706055,109.47000122070312,213.33999633789062,40.90999984741211,75.7699966430664,35.630001068115234,104.81999969482422
2020-11-19,118.63999938964844,116.04000091552734,170.3000030517578,143.0,100.9000015258789,81.69000244140625,31.8799991607666,143.41000366210938,63.755001068115234,111.0,209.17999267578125,41.586666107177734,75.79000091552734,35.81999969482422,106.47000122070312
2020-11-20,117.33999633789062,115.55000305175781,171.89999389648438,142.6999969482422,101.05999755859375,81.93000030517578,32.2599983215332,145.49000549316406,65.48999786376953,110.16000366210938,207.25999450683594,42.11000061035156,75.6500015258789,35.25,106.33000183105469
2020-11-23,113.8499984741211,115.41000366210938,171.0500030517578,139.97000122070312,102.36000061035156,81.38999938964844,32.599998474121094,143.3800048828125,65.80999755859375,110.97000122070312,207.1999969482422,42.003334045410156,76.83999633789062,36.2599983215332,108.31999969482422
2020-11-24,115.16999816894531,116.41999816894531,173.30999755859375,132.60000610351562,103.06999969482422,80.73999786376953,33.83000183105469,144.89999389648438,66.77999877929688,114.05999755859375,205.1699981689453,42.42333221435547,79.8499984741211,38.630001068115234,108.98999786376953
2020-11-25,116.02999877929688,116.06999969482422,171.0500030517578,135.75,103.93000030517578,81.16000366210938,32.540000915527344,144.75,65.95999908447266,113.30999755859375,202.82000732421875,42.44333267211914,78.7300033569336,37.880001068115234,108.33999633789062
2020-11-27,116.58999633789062,115.86000061035156,167.8699951171875,136.72999572753906,104.98999786376953,83.25,32.84000015258789,147.44000244140625,66.50499725341797,114.58999633789062,207.02000427246094,42.37333297729492,78.08999633789062,37.650001525878906,109.4000015258789
2020-11-30,119.05000305175781,115.41000366210938,166.58999633789062,134.75,105.51000213623047,84.54000091552734,32.939998626708984,145.64999389648438,67.19499969482422,113.69999694824219,204.1300048828125,42.663333892822266,75.62000274658203,36.209999084472656,110.33999633789062
2020-12-01,122.72000122070312,116.70999908447266,167.4499969482422,135.1300048828125,107.16000366210938,85.41999816894531,33.13999938964844,145.55999755859375,68.48500061035156,112.13999938964844,207.1999969482422,43.3033332824707,77.11000061035156,37.34000015258789,115.12000274658203
2020-12-02,123.08000183105469,116.43000030517578,169.27999877929688,132.16000366210938,106.55999755859375,82.2699966430664,32.779998779296875,145.16000366210938,68.69000244140625,113.5999984741211,208.0399932861328,43.119998931884766,78.68000030517578,37.15999984741211,113.95999908447266
2020-12-03,122.94000244140625,115.7699966430664,171.1300048828125,133.64999389648438,107.45999908447266,82.9000015258789,33.45000076293945,144.11000061035156,69.25499725341797,112.47000122070312,208.1199951171875,41.633331298828125,78.87000274658203,37.61000061035156,113.73999786376953
2020-12-04,122.25,116.0199966430664,173.83999633789062,135.47000122070312,109.2300033569336,83.13999938964844,34.119998931884766,148.4499969482422,72.12000274658203,113.8499984741211,213.72000122070312,41.766666412353516,81.29000091552734,38.84000015258789,116.02999877929688
2020-12-07,123.75,116.0,172.67999267578125,135.22999572753906,110.27999877929688,83.05999755859375,33.599998474121094,147.4199981689453,72.49500274658203,112.61000061035156,211.4499969482422,42.85333251953125,79.9800033569336,38.41999816894531,117.16000366210938
2020-12-08,124.37999725341797,116.9000015258789,169.35000610351562,133.3699951171875,110.05999755859375,82.8499984741211,34.34000015258789,149.3000030517578,72.375,111.18000030517578,215.07000732421875,42.883331298828125,80.25,38.400001525878906,118.66999816894531
2020-12-09,121.77999877929688,117.4800033569336,166.4499969482422,129.75,110.16999816894531,80.95999908447266,34.220001220703125,158.0,69.9000015258789,112.94999694824219,209.75999450683594,42.03333282470703,80.2300033569336,38.779998779296875,114.0199966430664
2020-12-10,123.23999786376953,119.51000213623047,162.52000427246094,129.66000366210938,109.23999786376953,82.05000305175781,34.099998474121094,161.0,69.95500183105469,112.68000030517578,204.69000244140625,41.663333892822266,79.95999908447266,39.61000061035156,115.68000030517578
2020-12-11,122.41000366210938,119.94000244140625,162.36000061035156,130.27000427246094,108.81999969482422,81.30000305175781,34.06999969482422,160.0399932861328,70.30500030517578,112.37999725341797,200.17999267578125,41.88999938964844,78.58000183105469,39.130001068115234,115.37000274658203
2020-12-14,121.77999877929688,120.5,159.6699981689453,128.08999633789062,107.70999908447266,86.80999755859375,34.41999816894531,157.91000366210938,70.75,111.97000122070312,199.67999267578125,41.3466682434082,76.61000061035156,37.939998626708984,117.18000030517578
2020-12-15,127.87999725341797,123.62999725341797,161.97000122070312,128.8000030517578,110.9800033569336,86.2699966430664,34.33000183105469,167.42999267578125,70.58000183105469,114.88999938964844,204.0399932861328,42.43000030517578,77.80999755859375,38.619998931884766,120.44000244140625
2020-12-16,127.80999755859375,126.44999694824219,161.50999450683594,129.5800018310547,111.30999755859375,86.2300033569336,34.43000030517578,172.0500030517578,69.41000366210938,114.97000122070312,200.64999389648438,42.366668701171875,78.0,38.31999969482422,119.7699966430664
2020-12-17,128.6999969482422,128.19000244140625,163.22999572753906,133.92999267578125,112.79000091552734,88.27999877929688,34.619998931884766,172.6300048828125,69.86000061035156,115.33999633789062,203.64999389648438,42.83333206176758,77.66000366210938,37.59000015258789,119.3499984741211
2020-12-18,126.66000366210938,125.31999969482422,158.44000244140625,134.02000427246094,112.83000183105469,88.33999633789062,34.77000045776367,171.39999389648438,69.00499725341797,116.70999908447266,201.9600067138672,42.866668701171875,76.51000213623047,36.119998931884766,120.58999633789062
2020-12-21,128.22999572753906,125.0,157.9600067138672,134.64999389648438,112.54000091552734,86.97000122070312,34.56999969482422,168.77999877929688,69.0,114.44999694824219,202.16000366210938,42.68333435058594,76.19999694824219,36.95000076293945,119.7300033569336
2020-12-22,131.8800048828125,123.80999755859375,158.55999755859375,138.5399932861328,113.16000366210938,87.98999786376953,34.38999938964844,166.72000122070312,68.4749984741211,114.62999725341797,205.72999572753906,43.29999923706055,75.0,36.34000015258789,118.56999969482422
2020-12-23,130.9600067138672,123.04000091552734,156.72000122070312,136.7899932861328,112.18000030517578,87.93000030517578,34.79999923706055,165.47999572753906,68.0,113.94000244140625,208.49000549316406,42.650001525878906,76.79000091552734,36.369998931884766,117.26000213623047
2020-12-24,131.97000122070312,123.41999816894531,157.74000549316406,137.42999267578125,112.69000244140625,87.37000274658203,34.97999954223633,166.66000366210938,68.38500213623047,114.02999877929688,207.10000610351562,42.87333297729492,76.73999786376953,36.380001068115234,118.87999725341797
2020-12-28,136.69000244140625,123.02999877929688,160.3300018310547,138.61000061035156,113.58999633789062,86.33999633789062,35.209999084472656,166.5,68.125,115.12999725341797,206.52000427246094,42.95000076293945,76.91000366210938,35.97999954223633,117.7300033569336
2020-12-29,134.8699951171875,121.52999877929688,157.2100067138672,138.0,112.9000015258789,85.87000274658203,34.900001525878906,166.5800018310547,67.58000183105469,115.56999969482422,207.33999633789062,43.04666519165039,76.33999633789062,36.369998931884766,117.19999694824219
2020-12-30,133.72000122070312,121.69999694824219,158.0500030517578,138.35000610351562,113.1500015258789,86.86000061035156,34.66999816894531,167.00999450683594,68.3949966430664,115.63999938964844,206.75999450683594,43.380001068115234,77.44999694824219,36.59000015258789,120.29000091552734
2020-12-31,132.69000244140625,123.70999908447266,160.42999267578125,139.50999450683594,115.29000091552734,86.9800033569336,34.65999984741211,168.83999633789062,69.05500030517578,117.13999938964844,212.67999267578125,44.246665954589844,78.06999969482422,36.869998931884766,119.88999938964844
2021-01-04,129.41000366210938,120.23999786376953,155.52000427246094,135.2899932861328,113.30000305175781,86.44999694824219,34.22999954223633,165.5,68.58999633789062,116.0199966430664,216.0800018310547,44.003334045410156,76.4000015258789,36.619998931884766,119.19000244140625
2021-01-05,131.00999450683594,119.44000244140625,155.07000732421875,132.9600067138672,113.54000091552734,85.87000274658203,33.56999969482422,166.32000732421875,70.09500122070312,116.94999694824219,215.9499969482422,43.9900016784668,77.13999938964844,37.95000076293945,121.48999786376953
2021-01-06,126.5999984741211,121.93000030517578,159.22999572753906,132.11000061035156,115.73999786376953,84.30999755859375,33.939998626708984,164.32000732421875,71.44000244140625,118.86000061035156,235.72999572753906,45.133331298828125,81.70999908447266,40.630001068115234,122.41000366210938
2021-01-07,130.9199981689453,122.33000183105469,157.05999755859375,133.61000061035156,115.80999755859375,90.05000305175781,33.69499969482422,165.8300018310547,74.3499984741211,118.69999694824219,242.0500030517578,45.599998474121094,81.3499984741211,39.849998474121094,129.91000366210938
2021-01-08,132.0500030517578,120.8499984741211,158.44000244140625,133.60000610351562,117.62999725341797,93.83000183105469,33.619998931884766,166.41000366210938,73.69999694824219,119.70999908447266,243.10000610351562,46.27000045776367,80.69999694824219,39.4900016784668,132.14999389648438
2021-01-11,128.97999572753906,118.45999908447266,157.3800048828125,131.27000427246094,117.6500015258789,93.31999969482422,32.849998474121094,185.94000244140625,73.90499877929688,118.5,241.8000030517578,46.96666717529297,80.77999877929688,40.0099983215332,135.6999969482422
2021-01-12,128.8000030517578,118.54000091552734,157.3800048828125,131.50999450683594,117.86000061035156,94.30999755859375,32.18000030517578,178.8000030517578,74.66000366210938,117.29000091552734,237.88999938964844,47.30666732788086,82.29000091552734,41.779998779296875,137.08999633789062
2021-01-13,130.88999938964844,117.93000030517578,159.19000244140625,133.14999389648438,117.83999633789062,92.73999786376953,32.0099983215332,185.5,75.3499984741211,118.72000122070312,228.58999633789062,47.496665954589844,82.23999786376953,40.72999954223633,136.02000427246094
2021-01-14,128.91000366210938,116.01000213623047,160.49000549316406,133.4499969482422,115.62000274658203,92.04000091552734,32.08000183105469,186.69000244140625,76.63999938964844,117.7699966430664,223.75999450683594,47.37666702270508,83.91000366210938,40.380001068115234,138.38999938964844
2021-01-15,127.13999938964844,116.11000061035156,164.0,136.47999572753906,115.19000244140625,90.55999755859375,31.989999771118164,190.77000427246094,74.27999877929688,116.80999755859375,220.74000549316406,46.68000030517578,83.61000061035156,39.20000076293945,137.3000030517578
2021-01-19,127.83000183105469,117.4000015258789,162.41000366210938,137.99000549316406,114.87999725341797,93.95999908447266,32.36000061035156,198.47999572753906,76.625,118.30999755859375,219.10000610351562,47.41999816894531,84.86000061035156,39.72999954223633,140.6300048828125
2021-01-20,132.02999877929688,119.47000122070312,165.9199981689453,140.72000122070312,114.69000244140625,96.37000274658203,32.86000061035156,201.25999450683594,76.19000244140625,119.29000091552734,222.6300048828125,47.88999938964844,84.01000213623047,40.18000030517578,138.61000061035156
2021-01-21,136.8699951171875,119.08999633789062,165.4600067138672,141.22000122070312,112.91999816894531,93.9000015258789,32.779998779296875,202.35000610351562,76.16000366210938,117.91000366210938,222.30999755859375,47.133331298828125,82.86000061035156,38.7400016784668,140.24000549316406
2021-01-22,139.07000732421875,117.83999633789062,164.72999572753906,140.4600067138672,111.91999816894531,97.88999938964844,32.90999984741211,206.13999938964844,75.06500244140625,116.58000183105469,223.1199951171875,46.80666732788086,82.62000274658203,38.70000076293945,137.9499969482422
2021-01-25,142.9199981689453,118.29000091552734,166.61000061035156,142.6300048828125,112.45999908447266,100.5,33.75,212.35000610351562,74.58999633789062,116.9000015258789,224.83999633789062,47.43333435058594,81.95999908447266,38.439998626708984,140.11000061035156
2021-01-26,143.16000366210938,117.41000366210938,168.11000061035156,145.85000610351562,112.6500015258789,99.38999938964844,34.38999938964844,212.72000122070312,72.48999786376953,116.75,219.32000732421875,47.043331146240234,81.22000122070312,36.61000061035156,138.10000610351562
2021-01-27,142.05999755859375,113.11000061035156,163.8699951171875,149.1699981689453,109.3499984741211,93.0,34.7400016784668,207.57000732421875,66.5199966430664,111.5,216.92999267578125,47.06666564941406,79.23999786376953,35.279998779296875,130.11000061035156
2021-01-28,137.08999633789062,115.51000213623047,166.02000427246094,144.8699951171875,112.61000061035156,91.2699966430664,33.959999084472656,210.1199951171875,69.32499694824219,114.7699966430664,218.47000122070312,46.34333419799805,81.19000244140625,35.15999984741211,119.94000244140625
2021-01-29,131.9600067138672,115.41000366210938,163.6699981689453,143.9499969482422,110.3499984741211,89.75,33.5099983215332,207.97000122070312,68.05500030517578,111.33000183105469,213.61000061035156,45.09000015258789,78.27999877929688,34.27000045776367,113.4800033569336
2021-02-01,134.13999938964844,115.19000244140625,165.22999572753906,148.2100067138672,113.41000366210938,90.91999816894531,33.25,203.13999938964844,71.125,111.18000030517578,214.11000061035156,46.20333480834961,78.91000366210938,34.91999816894531,117.55000305175781
2021-02-02,134.99000549316406,117.68000030517578,166.44000244140625,148.61000061035156,116.77999877929688,93.05000305175781,33.15999984741211,197.55999755859375,71.95999908447266,113.94999694824219,212.05999755859375,47.53666687011719,80.16000366210938,35.33000183105469,121.61000061035156
2021-02-03,133.94000244140625,116.2300033569336,167.7899932861328,147.32000732421875,115.30000305175781,90.97000122070312,33.0099983215332,196.9600067138672,69.93499755859375,112.62999725341797,210.89999389648438,47.38666534423828,80.95999908447266,36.86000061035156,120.56999969482422
2021-02-04,137.38999938964844,116.36000061035156,171.85000610351562,145.0500030517578,114.55000305175781,90.91000366210938,32.91999816894531,201.6199951171875,71.87000274658203,117.0,206.64999389648438,47.856666564941406,82.77999877929688,37.16999816894531,125.5199966430664
2021-02-05,136.75999450683594,118.4000015258789,172.22000122070312,145.55999755859375,114.19000244140625,90.23999786376953,33.79999923706055,201.77000427246094,72.72000122070312,118.4000015258789,204.6999969482422,47.529998779296875,80.16000366210938,37.630001068115234,126.12000274658203
